name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,sclmeet,sclact,hhmmb,gndr,yrbrn,agea,eisced,edulvlb,crpdwk,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
ESS9e03_1,9,3.1,17.02.2021,16836,DE,0.9994662404060364,0.8759531378746033,3.0373449325561523,4,6,9,4,4,6,6,1,4,3,2,1,1992,26,3,322,6,2,2,5,1,3,1,4,2,2,2,2,1,2,2,2,5,3,2,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,16857,DE,0.9994662404060364,1.0473377704620361,3.0373449325561523,9,10,10,7,6,9,7,3,5,3,5,1,2003,15,1,113,2,1,1,4,2,1,4,3,4,2,3,2,1,2,3,2,4,5,3,1,4,4,2
ESS9e03_1,9,3.1,17.02.2021,16881,DE,0.9994662404060364,2.054727077484131,3.0373449325561523,88,88,3,3,3,3,88,2,4,1,1,2,1959,60,1,113,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
ESS9e03_1,9,3.1,17.02.2021,16940,DE,0.9994662404060364,1.2501145601272583,3.0373449325561523,3,7,7,2,3,4,3,1,6,5,2,2,1965,53,3,322,6,2,2,5,2,5,1,3,2,2,1,3,2,3,5,1,5,2,5,2,1,2,4
ESS9e03_1,9,3.1,17.02.2021,16969,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,5,7,7,1,1,6,9,1,3,1,1,1,1980,38,3,322,6,3,1,5,2,4,5,2,5,2,2,2,2,2,5,4,2,5,5,2,1,1,2
ESS9e03_1,9,3.1,17.02.2021,16973,DE,0.9994662404060364,0.8759531378746033,3.0373449325561523,8,10,10,7,7,9,9,1,4,2,3,1,1997,21,4,312,6,1,3,5,2,5,3,2,2,1,2,3,3,1,3,1,3,3,6,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,16994,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,6,8,8,5,6,7,7,1,5,3,3,2,1969,49,5,423,6,1,2,5,1,4,3,2,4,2,3,3,2,3,5,5,3,4,5,3,1,3,3
ESS9e03_1,9,3.1,17.02.2021,17000,DE,0.9994662404060364,1.4483118057250977,3.0373449325561523,6,8,7,3,4,2,3,1,6,3,2,2,1998,20,4,313,6,1,2,4,2,1,5,3,5,2,6,3,2,1,2,3,4,3,1,1,1,4,3
ESS9e03_1,9,3.1,17.02.2021,17029,DE,0.9994662404060364,0.82923424243927,3.0373449325561523,3,3,4,2,3,0,1,1,7,3,3,2,1980,39,6,610,6,1,5,5,3,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,17042,DE,0.9994662404060364,2.4037201404571533,3.0373449325561523,6,4,6,4,6,6,4,1,4,4,2,2,1939,80,1,0,2,1,2,5,1,5,2,2,2,1,2,2,2,1,4,1,5,2,6,3,1,1,2
ESS9e03_1,9,3.1,17.02.2021,17058,DE,0.9994662404060364,0.6972694396972656,3.0373449325561523,6,6,8,4,3,5,6,1,5,1,4,2,1969,49,7,720,6,1,3,5,2,6,3,3,4,2,2,3,3,3,4,3,5,4,6,3,2,4,4
ESS9e03_1,9,3.1,17.02.2021,17060,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,8,10,9,6,88,6,6,1,6,4,2,1,1942,76,7,720,2,1,2,3,3,6,2,3,3,2,3,1,1,1,2,1,5,2,3,1,2,2,2
ESS9e03_1,9,3.1,17.02.2021,17076,DE,0.9994662404060364,1.2786234617233276,3.0373449325561523,5,3,10,5,5,4,4,2,2,2,2,2,1992,26,3,322,2,2,5,6,1,3,2,2,4,1,3,4,2,1,4,3,6,3,3,1,3,3,2
ESS9e03_1,9,3.1,17.02.2021,17132,DE,0.9994662404060364,1.2061957120895386,3.0373449325561523,6,6,7,4,4,5,6,3,6,2,4,1,1999,19,2,213,6,2,3,4,2,2,2,2,4,3,2,2,2,2,3,1,2,3,4,2,3,2,2
ESS9e03_1,9,3.1,17.02.2021,17155,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,10,5,10,10,8,10,10,1,5,1,1,1,1931,88,5,520,2,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2
ESS9e03_1,9,3.1,17.02.2021,17162,DE,0.9994662404060364,3.2133631706237793,3.0373449325561523,0,10,10,0,0,3,3,2,3,3,3,1,1969,49,2,212,2,3,4,3,3,5,3,1,3,3,3,4,3,1,3,3,1,3,3,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,17165,DE,0.9994662404060364,2.054727077484131,3.0373449325561523,8,6,6,8,8,8,6,1,3,3,2,2,1940,78,2,212,2,2,1,6,2,5,2,2,3,2,1,5,5,1,3,2,6,5,5,1,1,5,5
ESS9e03_1,9,3.1,17.02.2021,17169,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,5,5,8,6,4,3,3,3,3,3,3,2,1979,40,5,423,6,1,1,4,1,5,2,1,5,1,5,2,1,1,4,1,3,5,4,1,1,1,2
ESS9e03_1,9,3.1,17.02.2021,17267,DE,0.9994662404060364,0.6756071448326111,3.0373449325561523,10,10,10,7,6,7,7,1,4,4,2,2,1946,72,7,720,2,2,3,5,2,3,1,4,5,2,2,3,3,2,2,1,5,2,4,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,17271,DE,0.9994662404060364,2.612596273422241,3.0373449325561523,2,3,7,3,1,0,1,1,7,5,4,2,1965,53,2,213,6,2,3,6,1,3,2,6,2,2,2,3,2,2,2,3,5,2,3,1,3,3,5
ESS9e03_1,9,3.1,17.02.2021,17281,DE,0.9994662404060364,0.692655622959137,3.0373449325561523,6,8,8,2,0,2,2,1,4,2,3,1,1978,41,7,720,6,1,3,5,4,5,3,3,3,3,1,3,2,3,5,4,5,5,3,2,4,2,6
ESS9e03_1,9,3.1,17.02.2021,17327,DE,0.9994662404060364,0.6295363903045654,3.0373449325561523,3,5,5,3,3,3,2,1,2,2,1,2,1988,30,6,610,6,1,5,4,4,4,3,4,5,3,5,4,3,4,3,3,5,5,3,1,2,4,5
ESS9e03_1,9,3.1,17.02.2021,17371,DE,0.9994662404060364,1.4915672540664673,3.0373449325561523,9,7,7,5,5,5,6,1,6,3,4,2,1999,19,4,313,2,1,2,4,1,2,3,1,4,1,3,2,3,1,1,3,5,4,4,1,4,5,2
ESS9e03_1,9,3.1,17.02.2021,17442,DE,0.9994662404060364,0.6441208124160767,3.0373449325561523,3,7,7,2,2,5,1,1,4,3,2,2,1963,55,5,520,6,1,1,5,3,4,1,3,2,1,1,1,1,1,4,3,5,5,5,1,1,2,2
ESS9e03_1,9,3.1,17.02.2021,17487,DE,0.9994662404060364,1.0291049480438232,3.0373449325561523,2,3,9,2,3,3,3,1,3,2,3,1,1946,72,3,322,2,2,2,6,2,2,1,2,2,2,1,2,1,1,2,1,6,2,5,1,2,1,2
ESS9e03_1,9,3.1,17.02.2021,17509,DE,0.9994662404060364,0.9625189304351807,3.0373449325561523,5,8,9,4,5,8,8,3,6,3,3,2,2001,18,1,113,2,1,1,5,1,3,2,1,2,2,3,2,3,1,3,2,3,3,2,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,17516,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,6,8,8,6,4,5,3,2,5,3,2,2,1968,51,3,322,2,3,2,6,2,3,1,3,1,1,1,3,1,1,4,1,3,1,5,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,17525,DE,0.9994662404060364,0.6114744544029236,3.0373449325561523,7,10,9,4,4,1,2,2,5,3,3,1,1984,34,7,710,6,1,1,4,2,4,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,5,2
ESS9e03_1,9,3.1,17.02.2021,17582,DE,0.9994662404060364,1.225226879119873,3.0373449325561523,5,7,8,4,4,5,5,1,5,2,2,1,1997,21,2,213,1,2,2,4,2,5,5,2,6,1,2,1,1,2,5,3,2,2,5,2,3,6,1
ESS9e03_1,9,3.1,17.02.2021,17585,DE,0.9994662404060364,0.6256514191627502,3.0373449325561523,4,6,7,1,1,1,88,3,3,3,2,1,1964,54,7,720,2,2,3,3,3,4,5,1,8,8,6,1,4,2,5,8,1,3,8,1,4,2,1
ESS9e03_1,9,3.1,17.02.2021,17619,DE,0.9994662404060364,1.1555920839309692,3.0373449325561523,5,8,9,5,4,6,5,1,6,4,2,2,1995,23,4,313,2,2,3,4,2,4,5,1,3,2,2,2,1,2,4,2,2,2,3,1,1,5,2
ESS9e03_1,9,3.1,17.02.2021,17632,DE,0.9994662404060364,0.4834028482437134,3.0373449325561523,7,9,7,4,3,4,7,1,6,3,4,1,1961,57,6,610,6,1,3,5,2,3,2,4,2,2,2,2,2,2,2,2,5,3,2,2,2,3,5
ESS9e03_1,9,3.1,17.02.2021,17757,DE,0.9994662404060364,1.225226879119873,3.0373449325561523,7,5,9,7,7,6,7,3,6,3,3,1,2002,16,2,212,2,7,2,3,4,2,2,3,5,2,5,1,2,4,1,3,2,3,4,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,17796,DE,0.9994662404060364,1.2382235527038574,3.0373449325561523,5,5,7,4,3,5,5,1,5,2,3,1,1977,41,3,322,6,1,3,3,3,6,1,3,3,1,4,1,1,1,3,1,5,4,2,1,2,1,1
ESS9e03_1,9,3.1,17.02.2021,17803,DE,0.9994662404060364,0.8814955353736877,3.0373449325561523,8,8,7,4,4,7,10,1,5,4,1,1,1965,53,6,610,6,1,2,5,1,4,3,3,5,2,4,2,1,3,4,4,4,5,3,2,2,6,3
ESS9e03_1,9,3.1,17.02.2021,17806,DE,0.9994662404060364,0.9783135652542114,3.0373449325561523,6,8,8,4,5,4,3,1,5,3,5,1,1948,70,3,322,2,2,3,4,2,4,2,5,3,3,2,2,2,3,5,2,5,2,3,3,2,2,3
ESS9e03_1,9,3.1,17.02.2021,17817,DE,0.9994662404060364,0.6058521866798401,3.0373449325561523,8,9,6,3,3,2,4,1,4,3,2,1,1954,64,7,720,6,1,3,5,2,5,3,4,2,2,2,3,2,3,4,2,4,2,3,1,1,3,5
ESS9e03_1,9,3.1,17.02.2021,17880,DE,0.9994662404060364,3.7372753620147705,3.0373449325561523,6,6,9,6,7,8,3,1,6,4,2,1,1945,74,2,229,2,1,2,5,2,5,3,4,3,2,4,4,3,2,3,3,5,2,3,2,2,4,4
ESS9e03_1,9,3.1,17.02.2021,17937,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,8,7,9,4,1,7,0,1,5,3,2,1,1957,61,6,610,2,2,2,6,3,4,2,5,2,1,3,5,1,2,3,2,6,4,4,1,2,2,5
ESS9e03_1,9,3.1,17.02.2021,17954,DE,0.9994662404060364,0.8983613848686218,3.0373449325561523,7,7,7,3,5,8,3,1,6,5,1,2,1940,78,3,322,1,1,2,6,1,5,2,4,5,1,2,4,1,1,4,3,6,4,5,1,1,2,2
ESS9e03_1,9,3.1,17.02.2021,17974,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,4,6,7,3,3,4,88,1,5,3,2,2,1970,48,3,322,6,2,2,5,2,3,2,3,5,2,2,3,2,2,4,2,5,4,2,2,2,3,4
ESS9e03_1,9,3.1,17.02.2021,18012,DE,0.9994662404060364,1.2238727807998657,3.0373449325561523,6,7,6,7,7,7,8,1,2,3,1,1,1949,69,3,322,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,5,2,2,2,2,2,5
ESS9e03_1,9,3.1,17.02.2021,18046,DE,0.9994662404060364,0.6114744544029236,3.0373449325561523,4,7,6,0,2,4,4,1,6,1,2,1,1990,28,5,520,6,2,2,5,2,3,4,3,1,4,5,4,3,2,1,3,4,5,5,4,3,2,3
ESS9e03_1,9,3.1,17.02.2021,18060,DE,0.9994662404060364,0.9841160774230957,3.0373449325561523,3,4,8,3,4,3,5,1,4,3,3,2,1970,48,3,321,6,2,3,3,1,3,1,4,4,2,4,1,1,2,2,1,5,3,4,1,3,2,2
ESS9e03_1,9,3.1,17.02.2021,18067,DE,0.9994662404060364,1.0619838237762451,3.0373449325561523,8,7,9,7,5,4,5,3,4,3,5,2,2001,17,2,213,2,3,2,3,2,3,2,2,8,3,4,2,1,4,4,2,4,8,2,2,2,4,3
ESS9e03_1,9,3.1,17.02.2021,18084,DE,0.9994662404060364,1.151241660118103,3.0373449325561523,10,0,10,0,0,0,0,3,3,2,1,1,1997,21,4,313,1,4,3,5,2,5,3,3,2,2,3,3,1,1,2,3,2,3,5,2,3,2,3
ESS9e03_1,9,3.1,17.02.2021,18087,DE,0.9994662404060364,1.2090728282928467,3.0373449325561523,9,7,8,5,5,6,6,2,6,2,4,1,2002,16,2,213,2,2,3,3,1,1,1,2,2,1,6,2,1,1,1,1,1,2,2,1,3,2,4
ESS9e03_1,9,3.1,17.02.2021,18097,DE,0.9994662404060364,0.8702576160430908,3.0373449325561523,1,0,0,0,0,0,0,3,4,1,2,1,1940,78,3,322,2,2,2,4,2,6,5,3,3,3,3,5,1,3,5,2,3,4,4,2,2,5,5
ESS9e03_1,9,3.1,17.02.2021,18149,DE,0.9994662404060364,0.7313538789749146,3.0373449325561523,0,7,2,0,3,5,4,1,5,3,4,2,1974,44,7,720,6,2,1,4,2,1,1,2,3,1,5,1,1,1,1,1,4,2,3,1,1,2,3
ESS9e03_1,9,3.1,17.02.2021,18180,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,3,2,8,2,2,88,3,1,4,4,1,2,1965,53,3,322,6,2,3,5,2,5,2,3,6,1,2,3,1,1,5,2,5,5,6,1,1,1,5
ESS9e03_1,9,3.1,17.02.2021,18254,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,4,7,7,4,3,2,3,1,5,3,3,1,1960,59,5,520,6,1,2,5,5,5,3,2,5,2,3,5,2,2,5,2,5,5,5,2,2,3,5
ESS9e03_1,9,3.1,17.02.2021,18260,DE,0.9994662404060364,1.0877866744995117,3.0373449325561523,6,7,9,3,5,5,7,1,7,3,3,2,1960,59,3,322,2,1,3,4,2,5,2,3,5,1,4,2,4,1,5,2,6,4,5,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,18351,DE,0.9994662404060364,1.1082332134246826,3.0373449325561523,6,8,8,7,6,6,8,1,5,1,3,1,1990,28,4,313,2,3,2,5,1,3,3,4,4,5,4,1,3,3,4,4,5,3,3,2,1,6,2
ESS9e03_1,9,3.1,17.02.2021,18406,DE,0.9994662404060364,1.0851980447769165,3.0373449325561523,6,6,7,5,5,5,5,1,4,2,2,2,1961,58,3,321,6,2,2,5,2,3,2,2,5,2,4,2,2,2,2,3,5,5,4,2,2,2,4
ESS9e03_1,9,3.1,17.02.2021,18419,DE,0.9994662404060364,1.0794105529785156,3.0373449325561523,7,7,7,2,2,2,2,1,6,2,2,1,1963,56,4,313,1,1,2,2,2,1,4,5,6,2,3,2,1,4,1,4,4,6,2,1,3,5,3
ESS9e03_1,9,3.1,17.02.2021,18424,DE,0.9994662404060364,0.5896424055099487,3.0373449325561523,8,10,8,6,3,7,8,1,3,2,3,2,1967,52,5,520,6,1,1,4,1,4,5,4,3,1,2,4,2,2,2,4,5,2,5,1,1,1,4
ESS9e03_1,9,3.1,17.02.2021,18434,DE,0.9994662404060364,1.2594501972198486,3.0373449325561523,10,5,7,7,7,10,10,2,5,1,1,1,1964,54,3,322,6,2,3,2,3,5,5,5,5,3,2,2,3,3,3,3,6,5,4,2,1,1,5
ESS9e03_1,9,3.1,17.02.2021,18513,DE,0.9994662404060364,0.9783135652542114,3.0373449325561523,5,8,4,2,3,6,7,1,5,2,2,1,1945,73,3,322,6,1,1,4,1,3,4,1,4,3,2,2,1,3,3,3,1,4,2,2,1,3,4
ESS9e03_1,9,3.1,17.02.2021,18514,DE,0.9994662404060364,1.0864747762680054,3.0373449325561523,7,7,8,6,4,7,7,3,6,3,3,1,2000,18,4,313,2,1,4,4,1,3,3,3,5,1,2,1,3,3,3,3,3,2,4,2,4,4,2
ESS9e03_1,9,3.1,17.02.2021,18520,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,8,7,9,8,6,9,8,1,4,2,4,2,1983,35,3,322,2,1,1,5,1,4,3,3,5,2,3,5,1,1,3,1,5,5,4,3,1,2,4
ESS9e03_1,9,3.1,17.02.2021,18521,DE,0.9994662404060364,1.8622825145721436,3.0373449325561523,3,6,7,1,3,6,6,1,5,4,2,2,1958,60,2,212,6,2,3,5,3,4,5,5,4,3,2,3,5,2,4,3,6,2,5,2,2,3,6
ESS9e03_1,9,3.1,17.02.2021,18549,DE,0.9994662404060364,1.0864747762680054,3.0373449325561523,3,5,0,3,4,3,2,2,6,5,3,1,1997,21,3,322,6,2,4,5,4,4,2,4,6,5,2,2,2,5,3,2,5,2,5,1,2,2,2
ESS9e03_1,9,3.1,17.02.2021,18580,DE,0.9994662404060364,2.334012031555176,3.0373449325561523,3,6,10,1,3,0,3,2,1,1,3,2,1932,86,2,229,2,2,3,7,2,8,1,3,1,1,1,3,2,1,2,1,4,1,1,2,2,2,4
ESS9e03_1,9,3.1,17.02.2021,18590,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,0,3,10,0,0,0,0,1,2,1,2,2,1945,74,3,322,2,1,6,6,6,2,3,3,3,2,2,4,2,1,3,1,4,3,2,1,1,1,4
ESS9e03_1,9,3.1,17.02.2021,18626,DE,0.9994662404060364,1.300542950630188,3.0373449325561523,0,0,10,0,3,0,0,2,6,4,3,2,1989,30,5,422,6,2,1,3,1,2,2,2,1,1,4,1,1,1,1,1,3,1,5,1,1,2,1
ESS9e03_1,9,3.1,17.02.2021,18654,DE,0.9994662404060364,0.8410544991493225,3.0373449325561523,7,8,8,8,8,8,7,1,4,4,2,2,1941,77,3,322,2,1,2,3,2,4,1,2,5,3,3,2,1,1,2,2,5,3,5,3,2,1,1
ESS9e03_1,9,3.1,17.02.2021,18664,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,7,8,8,4,5,5,4,3,5,3,2,1,1950,69,6,610,2,1,1,4,4,2,3,1,2,2,5,2,1,1,1,2,2,1,1,1,2,1,2
ESS9e03_1,9,3.1,17.02.2021,18700,DE,0.9994662404060364,1.2341517210006714,3.0373449325561523,6,8,10,2,6,5,4,3,4,2,2,1,1986,33,5,423,2,3,1,3,1,3,1,5,1,3,6,1,1,3,1,3,6,2,4,1,3,5,1
ESS9e03_1,9,3.1,17.02.2021,18748,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,8,8,8,5,5,5,5,1,5,2,2,2,1953,66,4,313,2,1,1,5,3,4,5,2,3,1,5,3,1,1,3,3,3,5,4,1,3,5,5
ESS9e03_1,9,3.1,17.02.2021,18772,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,3,6,8,3,3,3,5,1,6,4,2,1,1946,72,7,720,2,2,2,4,5,5,2,3,6,1,3,2,1,2,3,4,4,2,2,1,1,5,4
ESS9e03_1,9,3.1,17.02.2021,18814,DE,0.9994662404060364,1.2460983991622925,3.0373449325561523,4,9,8,4,4,6,7,1,6,4,2,1,1952,66,3,322,6,1,1,1,1,2,2,1,3,1,1,1,1,1,1,2,1,1,3,1,1,3,2
ESS9e03_1,9,3.1,17.02.2021,18846,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,7,9,8,3,5,5,7,1,6,2,3,1,1971,47,7,720,6,1,4,5,2,4,3,2,3,2,3,2,4,3,3,2,4,3,4,2,2,4,3
ESS9e03_1,9,3.1,17.02.2021,18850,DE,0.9994662404060364,0.8410544991493225,3.0373449325561523,5,5,4,4,4,3,4,1,6,3,2,2,1952,66,3,322,2,3,1,5,2,2,1,2,5,2,2,3,2,1,2,2,5,5,2,1,1,1,2
ESS9e03_1,9,3.1,17.02.2021,18860,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,7,8,8,5,6,5,8,1,4,3,4,1,1973,45,7,720,6,1,1,5,1,3,4,3,4,1,3,2,1,2,1,2,4,3,3,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,18862,DE,0.9994662404060364,0.5326094627380371,3.0373449325561523,8,6,8,8,6,6,6,1,4,1,2,1,1940,78,5,520,2,1,3,5,3,5,5,5,5,5,4,4,2,2,3,1,6,2,3,3,2,2,5
ESS9e03_1,9,3.1,17.02.2021,18869,DE,0.9994662404060364,0.8958531618118286,3.0373449325561523,6,5,5,3,3,6,4,1,6,3,3,1,1982,37,5,520,6,2,2,4,2,5,4,5,4,3,4,2,2,2,2,4,3,3,2,1,5,3,3
ESS9e03_1,9,3.1,17.02.2021,18882,DE,0.9994662404060364,1.0279556512832642,3.0373449325561523,8,8,7,5,6,7,7,2,6,2,1,2,1997,21,4,313,2,2,2,4,1,1,1,3,4,2,3,1,1,2,1,1,3,5,5,1,4,3,2
ESS9e03_1,9,3.1,17.02.2021,18920,DE,0.9994662404060364,0.9634578824043274,3.0373449325561523,8,8,8,7,7,5,5,1,4,3,2,1,1956,63,3,322,6,2,2,4,2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,18971,DE,0.9994662404060364,0.692655622959137,3.0373449325561523,2,2,5,2,0,0,2,2,4,2,3,1,1964,54,5,520,6,2,1,2,1,2,2,1,4,2,3,1,1,4,1,1,3,2,4,2,1,3,5
ESS9e03_1,9,3.1,17.02.2021,19021,DE,0.9994662404060364,0.9611464142799377,3.0373449325561523,88,8,10,88,5,88,88,1,5,2,1,2,1928,90,3,321,2,2,5,6,3,5,2,3,2,3,1,3,4,2,5,2,6,1,5,4,2,2,6
ESS9e03_1,9,3.1,17.02.2021,19082,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,3,0,0,0,0,0,3,1,2,3,2,2,1941,77,3,322,2,2,5,5,2,5,2,3,5,2,2,5,2,3,5,1,5,5,5,2,1,4,4
ESS9e03_1,9,3.1,17.02.2021,19098,DE,0.9994662404060364,1.2347224950790405,3.0373449325561523,6,8,8,5,5,7,8,1,6,3,5,1,1967,52,3,322,6,2,2,5,3,5,5,5,4,2,3,2,3,1,3,5,4,6,2,1,2,1,3
ESS9e03_1,9,3.1,17.02.2021,19117,DE,0.9994662404060364,0.7077029943466187,3.0373449325561523,7,7,7,5,5,6,6,1,6,4,3,2,1992,26,6,620,6,1,2,3,2,3,2,3,4,3,3,2,2,2,2,2,3,2,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,19132,DE,0.9994662404060364,0.9783135652542114,3.0373449325561523,7,7,8,5,3,6,6,1,6,3,2,1,1951,67,3,322,6,2,1,4,2,3,1,3,4,2,3,3,1,2,2,2,4,3,2,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,19148,DE,0.9994662404060364,0.7788476943969727,3.0373449325561523,4,8,8,3,2,3,2,1,4,3,1,1,1991,28,7,720,6,2,1,4,2,5,4,5,5,2,1,4,3,2,5,4,5,3,5,1,2,4,5
ESS9e03_1,9,3.1,17.02.2021,19150,DE,0.9994662404060364,0.9409556984901428,3.0373449325561523,7,9,9,8,6,6,6,2,5,3,3,2,1928,90,3,321,2,2,2,5,1,6,1,3,2,2,1,1,2,1,6,1,5,1,5,2,2,1,2
ESS9e03_1,9,3.1,17.02.2021,19162,DE,0.9994662404060364,2.2145793437957764,3.0373449325561523,5,5,10,5,88,88,88,2,7,2,6,1,1977,41,1,113,6,2,3,5,1,4,2,2,3,2,3,1,1,1,2,1,6,2,6,2,1,1,3
ESS9e03_1,9,3.1,17.02.2021,19181,DE,0.9994662404060364,0.8702576160430908,3.0373449325561523,10,5,10,0,1,3,5,1,7,2,2,1,1956,62,3,322,6,2,1,5,1,3,2,2,6,2,3,2,2,1,5,2,5,2,2,1,1,2,5
ESS9e03_1,9,3.1,17.02.2021,19220,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,6,7,8,4,4,5,6,1,5,2,2,1,1959,59,6,610,6,1,5,6,1,4,3,6,4,2,2,4,2,3,4,5,6,2,4,2,1,3,5
ESS9e03_1,9,3.1,17.02.2021,19235,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,4,8,8,2,3,3,4,1,6,1,5,1,1979,40,5,520,6,3,2,4,3,3,2,3,1,4,3,4,2,2,4,4,6,2,1,2,2,4,3
ESS9e03_1,9,3.1,17.02.2021,19257,DE,0.9994662404060364,0.6756071448326111,3.0373449325561523,5,4,7,5,5,6,6,1,4,3,2,2,1943,75,5,520,2,2,3,6,2,5,2,2,5,1,4,2,2,1,3,1,5,3,1,1,1,4,5
ESS9e03_1,9,3.1,17.02.2021,19264,DE,0.9994662404060364,0.6157202124595642,3.0373449325561523,10,10,10,8,8,10,7,1,4,3,2,1,1957,61,7,800,6,1,2,5,2,3,3,4,4,2,2,4,2,2,2,5,5,2,2,1,2,2,5
ESS9e03_1,9,3.1,17.02.2021,19294,DE,0.9994662404060364,1.1097718477249146,3.0373449325561523,3,3,7,1,1,3,4,2,7,2,4,1,1999,19,2,213,6,2,1,6,1,5,5,3,4,1,1,6,1,1,5,1,5,2,6,1,1,6,5
ESS9e03_1,9,3.1,17.02.2021,19315,DE,0.9994662404060364,1.0703530311584473,3.0373449325561523,2,4,2,0,0,3,3,1,5,2,2,2,1953,66,3,322,2,3,3,5,3,5,1,2,5,2,2,5,1,1,3,1,6,3,5,1,1,1,5
ESS9e03_1,9,3.1,17.02.2021,19350,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,4,3,8,3,3,2,4,1,3,3,1,2,1930,89,3,322,2,1,3,6,1,5,5,2,5,2,2,3,2,1,3,1,4,1,6,1,1,1,5
ESS9e03_1,9,3.1,17.02.2021,19378,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,3,7,5,3,3,3,1,1,6,4,1,1,1967,52,5,520,6,1,3,5,2,5,2,5,4,3,2,2,2,2,5,3,6,2,5,1,2,2,3
ESS9e03_1,9,3.1,17.02.2021,19426,DE,0.9994662404060364,1.6565912961959839,3.0373449325561523,3,10,8,2,2,3,5,1,6,3,2,2,1950,68,2,212,2,1,3,5,3,5,1,2,5,3,2,1,2,1,4,2,6,3,5,1,3,2,2
ESS9e03_1,9,3.1,17.02.2021,19477,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,8,8,7,7,5,4,4,1,6,3,2,1,1961,57,5,520,6,1,2,3,2,3,3,3,1,2,2,2,3,2,3,1,3,4,2,1,1,2,4
ESS9e03_1,9,3.1,17.02.2021,19496,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,6,7,7,6,7,7,8,1,6,3,4,1,1963,55,5,520,6,1,2,4,3,4,4,4,3,3,4,2,2,2,2,2,2,2,4,3,2,2,4
ESS9e03_1,9,3.1,17.02.2021,19507,DE,0.9994662404060364,1.089555263519287,3.0373449325561523,9,4,10,7,6,4,7,1,7,2,2,1,1989,29,3,322,6,1,3,5,2,3,3,5,5,1,2,2,2,1,4,4,2,5,2,1,3,5,4
ESS9e03_1,9,3.1,17.02.2021,19529,DE,0.9994662404060364,0.9014159440994263,3.0373449325561523,3,7,7,2,2,3,2,1,5,3,1,2,1999,20,5,510,2,3,3,5,2,5,3,4,5,1,1,4,2,2,4,3,3,3,5,2,1,4,4
ESS9e03_1,9,3.1,17.02.2021,19563,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,3,7,8,3,3,5,5,1,5,2,2,2,1957,61,3,321,6,2,2,4,1,5,2,3,3,2,2,2,3,1,4,2,4,2,5,2,2,3,4
